Country 	State 	District 	Tehsil 	Village 	Pin code	Lat	Long 
LK	North Central Province	30	Anuradhapura	Maradankalla	50308	8.3593	80.5103
LK	North Central Province	30	Anuradhapura	Kahatagasdigiliya	50320	8.4214	80.6865
LK	North Central Province	30	Anuradhapura	Mulkiriyawa	50324	8.4214	80.6865
LK	North Central Province	30	Anuradhapura	Parakumpura	50326	8.4214	80.6865
LK	North Central Province	30	Anuradhapura	Mahapothana	50327	8.4214	80.6865
LK	North Central Province	30	Anuradhapura	Megodawewa	50334	8.2333	80.7333
LK	North Central Province	30	Anuradhapura	Padikaramaduwa	50338	8.2333	80.7333
LK	North Central Province	30	Anuradhapura	Namalpura	50339	8.2333	80.7333
LK	North Central Province	30	Anuradhapura	Muriyakadawala	50344	8.2333	80.65
LK	North Central Province	30	Anuradhapura	Morakewa	50349	8.5052	80.7887
LK	North Central Province	30	Anuradhapura	Horawpatana	50350	8.3889	80.766
LK	North Central Province	30	Anuradhapura	Parangiyawadiya	50354	8.4945	80.8654
LK	North Central Province	30	Anuradhapura	Dematawewa	50356	8.2833	80.6667
LK	North Central Province	30	Anuradhapura	Welimuwapotana	50358	8.3889	80.766
LK	North Central Province	30	Anuradhapura	Kapugallawa	50370	8.3558	80.6894
LK	North Central Province	30	Anuradhapura	Seeppukulama	50380	8.3804	80.5888
LK	North Central Province	30	Anuradhapura	Upuldeniya	50382	8.3916	80.6079
LK	North Central Province	30	Anuradhapura	Mailagaswewa	50384	8.3916	80.6079
LK	North Central Province	30	Anuradhapura	Rampathwila	50386	8.4028	80.6269
LK	North Central Province	30	Anuradhapura	Galenbindunuwewa	50390	8.2833	80.7167
LK	North Central Province	30	Anuradhapura	Getalawa	50392	8.3	80.7333
LK	North Central Province	30	Anuradhapura	Dutuwewa	50393	8.3167	80.75
LK	North Central Province	30	Anuradhapura	Hurulunikawewa	50394	8.3	80.7333
LK	North Central Province	30	Anuradhapura	Pandukabayapura	50448	8.4661	80.5484
LK	North Central Province	30	Anuradhapura	Rambewa	50450	8.4423	80.5054
LK	North Central Province	30	Anuradhapura	Kendewa	50452	8.4858	80.6067
LK	North Central Province	30	Anuradhapura	Kallanchiya	50454	8.4592	80.5643
LK	North Central Province	30	Anuradhapura	Wahamalgollewa	50492	8.4771	80.5173
LK	North Central Province	30	Anuradhapura	Medawachchiya	50500	8.5345	80.4923
LK	North Central Province	30	Anuradhapura	Kebithigollewa	50500	8.5345	80.4923
LK	North Central Province	30	Anuradhapura	Punewa	50506	8.6113	80.4715
LK	North Central Province	30	Anuradhapura	Kirigalwewa	50511	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Pihimbiyagolewa	50512	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Rathmalgahawewa	50514	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Walahaviddawewa	50516	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Etaweeragollewa	50518	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Halmillawetiya	50552	8.3407	80.2796
LK	North Central Province	30	Anuradhapura	Gonahaddenawa	50554	8.5287	80.5148
LK	North Central Province	30	Anuradhapura	Kalawedi Ulpotha	50556	8.5287	80.5148
LK	North Central Province	30	Anuradhapura	Tittagonewa	50558	8.7167	80.75
LK	North Central Province	30	Anuradhapura	Kahatagollewa	50562	8.4445	80.647
LK	North Central Province	30	Anuradhapura	Wahalkada	50564	8.3807	80.4436
LK	North Central Province	30	Anuradhapura	Bogahawewa	50566	8.3169	80.2401
LK	North Central Province	30	Anuradhapura	Pulmoddai	50567	8.3807	80.4436
LK	North Central Province	30	Anuradhapura	Padaviya	50570	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Padavi Maithripura	50572	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Mahasenpura	50574	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Padavi Parakramapura	50582	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Etawatunuwewa	50584	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Welioya Project	50586	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Padavi Sripura	50587	8.4941	80.4801
LK	North Central Province	30	Anuradhapura	Padavi Sritissapura	50588	8.4941	80.4801
LK	North Central Province	30	Polonnaruwa	Polonnaruwa	51000	7.9397	81.0027
LK	North Central Province	30	Polonnaruwa	Kalingaela	51002	7.9615	81.043
LK	North Central Province	30	Polonnaruwa	Onegama	51004	7.9833	81.0833
LK	North Central Province	30	Polonnaruwa	Lakshauyana	51006	7.9615	81.043
LK	North Central Province	30	Polonnaruwa	Unagalavehera	51008	7.9615	81.043
LK	North Central Province	30	Polonnaruwa	Alutwewa	51014	7.95	80.55
LK	North Central Province	30	Polonnaruwa	Parakramasamudraya	51016	7.95	80.55
LK	North Central Province	30	Polonnaruwa	Jayanthipura	51024	8	81
LK	North Central Province	30	Polonnaruwa	Giritale	51026	7.9833	80.9333
LK	North Central Province	30	Polonnaruwa	Dimbulagala	51031	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Kashyapapura	51032	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Pelatiyawa	51033	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Ellewewa	51034	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Kalukele Badanagala	51037	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Nuwaragala	51039	7.9167	80.55
LK	North Central Province	30	Polonnaruwa	Wijayabapura	51042	8.0167	81.0833
LK	North Central Province	30	Polonnaruwa	Talpotha	51044	8.0167	81.0833
LK	North Central Province	30	Polonnaruwa	Palugasdamana	51046	8.0167	81.0833
LK	North Central Province	30	Polonnaruwa	Tambala	51049	8.0167	81.0833
LK	North Central Province	30	Polonnaruwa	Pulastigama	51050	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Sungavila	51052	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Sevanapitiya	51062	7.9667	81.1667
LK	North Central Province	30	Polonnaruwa	Mutugala	51064	7.9667	81.1667
LK	North Central Province	30	Polonnaruwa	Nawasenapura	51066	7.9667	81.1667
LK	North Central Province	30	Polonnaruwa	Welikanda	51070	7.9516	81.2452
LK	North Central Province	30	Polonnaruwa	Aselapura	51072	7.9516	81.2452
LK	North Central Province	30	Polonnaruwa	Mahawela Sinhapura	51076	7.9516	81.2452
LK	North Central Province	30	Polonnaruwa	Tamankaduwa	51089	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Mampitiya	51090	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Dalukana	51092	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Dewagala	51094	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Nelumwewa	51096	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Hansayapalama	51098	7.9675	80.9572
LK	North Central Province	30	Polonnaruwa	Aralaganwila	51100	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Pimburattewa	51102	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Divuldamana	51104	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Damminna	51106	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Maduruoya	51108	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Diyabeduma	51225	7.8833	80.8833
LK	North Central Province	30	Polonnaruwa	Attanakadawala	51235	7.85	80.8667
LK	North Central Province	30	Polonnaruwa	Kottapitiya	51244	7.8125	80.84
LK	North Central Province	30	Polonnaruwa	Jayasiripura	51246	7.8125	80.84
LK	North Central Province	30	Polonnaruwa	Bakamuna	51250	7.7833	80.8167
LK	North Central Province	30	Polonnaruwa	Orubendi Siyambalawa	51256	7.7539	80.8025
LK	North Central Province	30	Polonnaruwa	Elahera	51258	7.7244	80.7883
LK	North Central Province	30	Polonnaruwa	Galoya Junction	51375	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Sinhagama	51378	7.8912	80.7957
LK	North Central Province	30	Polonnaruwa	Hingurakgoda	51400	8.0333	80.95
LK	North Central Province	30	Polonnaruwa	Hingurakdamana	51408	8.0375	81.0297
LK	North Central Province	30	Polonnaruwa	Minneriya	51410	8.0465	80.9025
LK	North Central Province	30	Polonnaruwa	Kumaragama	51412	7.7569	80.3862
LK	North Central Province	30	Polonnaruwa	Kawudulla	51414	7.7569	80.3862
LK	North Central Province	30	Polonnaruwa	Galamuna	51416	7.4673	79.8699
LK	North Central Province	30	Polonnaruwa	Yodaela	51422	7.5781	79.8681
LK	North Central Province	30	Polonnaruwa	Yudaganawa	51424	7.5781	79.8681
LK	North Central Province	30	Polonnaruwa	Divulankadawala	51428	7.5781	79.8681
LK	North Central Province	30	Polonnaruwa	Medirigiriya	51500	7.9	80.4833
LK	North Central Province	30	Polonnaruwa	Diyasenpura	51504	7.9	80.4833
LK	North Central Province	30	Polonnaruwa	Mahatalakolawewa	51506	7.9	80.4833
LK	North Central Province	30	Polonnaruwa	Meegaswewa	51508	7.9	80.4833
LK	North Central Province	30	Polonnaruwa	Kawuduluwewa Stagell	51514	7.9	80.4833
LK	North Central Province	30	Polonnaruwa	Maha Ambagaswewa	51518	7.9	80.4833
LK	North Western Province	32	Kurunegala	Kurunegala	60000	7.4863	80.3623
LK	North Western Province	32	Kurunegala	Kudagalgamuwa	60003	7.5351	80.3321
LK	North Western Province	32	Kurunegala	Minhettiya	60004	7.584	80.3018
LK	North Western Province	32	Kurunegala	Doratiyawa	60013	7.4578	80.383
LK	North Western Province	32	Kurunegala	Indulgodakanda	60016	7.4253	80.4084
LK	North Western Province	32	Kurunegala	Demataluwa	60024	7.5219	80.2898
LK	North Western Province	32	Kurunegala	Ithanawatta	60025	7.4478	80.3475
LK	North Western Province	32	Kurunegala	Boyagane	60027	7.4501	80.3415
LK	North Western Province	32	Kurunegala	Kohilagedara	60028	7.4141	80.3659
LK	North Western Province	32	Kurunegala	Kosgolla	60029	7.4052	80.3927
LK	North Western Province	32	Kurunegala	Hindagolla	60034	7.484	80.4118
LK	North Western Province	32	Kurunegala	Ambakote	60036	7.492	80.4532
LK	North Western Province	32	Kurunegala	Morathiha	60038	7.5073	80.4875
LK	North Western Province	32	Kurunegala	Ridigama	60040	7.5473	80.4963
LK	North Western Province	32	Kurunegala	Delwite	60044	7.5102	80.5211
LK	North Western Province	32	Kurunegala	Iriyagolla	60045	7.4731	80.5458
LK	North Western Province	32	Kurunegala	Alawatuwala	60047	7.5102	80.5211
LK	North Western Province	32	Kurunegala	Panagamuwa	60052	7.5551	80.4577
LK	North Western Province	32	Kurunegala	Pihimbuwa	60053	7.4607	80.5171
LK	North Western Province	32	Kurunegala	Kanadeniyawala	60054	7.4382	80.541
LK	North Western Province	32	Kurunegala	Pilessa	60058	7.4546	80.4141
LK	North Western Province	32	Kurunegala	Mawathagama	60060	7.4086	80.3091
LK	North Western Province	32	Kurunegala	Kahapathwala	60062	7.2934	80.4557
LK	North Western Province	32	Kurunegala	Inguruwatta	60064	7.1783	80.6023
LK	North Western Province	32	Kurunegala	Meetanwala	60066	7.2934	80.4557
LK	North Western Province	32	Kurunegala	Puswelitenna	60072	7.3746	80.3664
LK	North Western Province	32	Kurunegala	Anhandiya	60074	7.262	80.2651
LK	North Western Province	32	Kurunegala	Buluwala	60076	7.4873	80.4676
LK	North Western Province	32	Kurunegala	Weuda	60080	7.4104	80.4814
LK	North Western Province	32	Kurunegala	Uhumiya	60094	7.463	80.2924
LK	North Western Province	32	Kurunegala	Kalugamuwa	60096	7.4498	80.2614
LK	North Western Province	32	Kurunegala	Narammala	60100	7.4337	80.1971
LK	North Western Province	32	Kurunegala	Karagahagedara	60106	7.4996	80.0548
LK	North Western Province	32	Kurunegala	Bogamulla	60107	7.4666	80.126
LK	North Western Province	32	Kurunegala	Lonahettiya	60108	7.4666	80.126
LK	North Western Province	32	Kurunegala	Pahamune	60112	7.4774	80.1961
LK	North Western Province	32	Kurunegala	Metiyagane	60121	7.3972	80.1745
LK	North Western Province	32	Kurunegala	Muruthenge	60122	7.3972	80.1745
LK	North Western Province	32	Kurunegala	Dambadeniya	60130	7.3633	80.1653
LK	North Western Province	32	Kurunegala	Ihala Katugampala	60135	7.3633	80.1653
LK	North Western Province	32	Kurunegala	Giriulla	60140	7.3211	80.1235
LK	North Western Province	32	Kurunegala	Narangoda	60152	7.3753	80.0813
LK	North Western Province	32	Kurunegala	Bopitiya	60155	7.3191	80.0824
LK	North Western Province	32	Kurunegala	Elibichchiya	60156	7.3146	80.0516
LK	North Western Province	32	Kurunegala	Pannala	60160	7.333	80.0329
LK	North Western Province	32	Kurunegala	Labbala	60162	7.3423	80.079
LK	North Western Province	32	Kurunegala	Gonawila	60170	7.3204	79.9974
LK	North Western Province	32	Kurunegala	Daraluwa	60174	7.3573	79.9829
LK	North Western Province	32	Kurunegala	Sandalankawa	60176	7.3389	79.9901
LK	North Western Province	32	Kurunegala	Horambawa	60181	7.4475	80.1819
LK	North Western Province	32	Kurunegala	Alahitiyawa	60182	7.4741	80.1709
LK	North Western Province	32	Kurunegala	Kekunagolla	60183	7.4939	80.1697
LK	North Western Province	32	Kurunegala	Kirimetiyawa	60184	7.5104	80.136
LK	North Western Province	32	Kurunegala	Nakkawatta	60186	7.4541	80.1358
LK	North Western Province	32	Kurunegala	Kithalawa	60188	7.476	80.1589
LK	North Western Province	32	Kurunegala	Wewagama	60195	7.4167	80.1
LK	North Western Province	32	Kurunegala	Walakumburumulla	60198	7.4217	80.0119
LK	North Western Province	32	Kurunegala	Kuliyapitiya	60200	7.4688	80.0401
LK	North Western Province	32	Kurunegala	Yakwila	60202	7.3843	80.0355
LK	North Western Province	32	Kurunegala	Wadumunnegedara	60204	7.4073	79.9731
LK	North Western Province	32	Kurunegala	Welpalla	60206	7.4374	80.0554
LK	North Western Province	32	Kurunegala	Thalahitimulla	60208	7.428	80.0194
LK	North Western Province	32	Kurunegala	Madakumburumulla	60209	7.442	79.993
LK	North Western Province	32	Kurunegala	Ihala Gomugomuwa	60211	7.5135	80.0754
LK	North Western Province	32	Kurunegala	Kirindawa	60212	7.4982	80.0977
LK	North Western Province	32	Kurunegala	Anukkane	60214	7.5013	80.1123
LK	North Western Province	32	Kurunegala	Munamaldeniya	60218	7.5469	80.0652
LK	North Western Province	32	Kurunegala	Magulagama	60221	7.5413	80.0941
LK	North Western Province	32	Kurunegala	Nagollagoda	60226	7.5255	80.0643
LK	North Western Province	32	Kurunegala	Tharana Udawela	60227	7.5255	80.0643
LK	North Western Province	32	Kurunegala	Deegalla	60228	7.5097	80.0346
LK	North Western Province	32	Kurunegala	llukhena	60232	7.5477	79.9797
LK	North Western Province	32	Kurunegala	Padiwela	60236	7.5477	79.9797
LK	North Western Province	32	Kurunegala	lhala Kadigamuwa	60238	7.5477	79.9797
LK	North Western Province	32	Kurunegala	Welipennagahamulla	60240	7.4328	79.9253
LK	North Western Province	32	Kurunegala	Udubaddawa	60250	7.4759	79.9655
LK	North Western Province	32	Kurunegala	Dummalasuriya	60260	7.4893	79.8925
LK	North Western Province	32	Kurunegala	Watuwatta	60262	7.5241	79.9193
LK	North Western Province	32	Kurunegala	Etungahakotuwa	60266	7.5209	79.9716
LK	North Western Province	32	Kurunegala	Alawwa	60280	7.2971	80.2343
LK	North Western Province	32	Kurunegala	Wennoruwa	60284	7.3646	80.2183
LK	North Western Province	32	Kurunegala	Maharachchimulla	60286	7.3434	80.2082
LK	North Western Province	32	Kurunegala	Keppitiwalana	60288	7.326	80.1821
LK	North Western Province	32	Kurunegala	Bujjomuwa	60291	7.4558	80.0511
LK	North Western Province	32	Kurunegala	Nawatalwatta	60292	7.4558	80.0511
LK	North Western Province	32	Kurunegala	Polgahawela	60300	7.3381	80.3003
LK	North Western Province	32	Kurunegala	Metikumbura	60304	7.359	80.3139
LK	North Western Province	32	Kurunegala	Talawattegedara	60306	7.3816	80.2989
LK	North Western Province	32	Kurunegala	Aragoda	60308	7.3573	80.3425
LK	North Western Province	32	Kurunegala	Panaliya	60312	7.3391	80.335
LK	North Western Province	32	Kurunegala	Yatigaloluwa	60314	7.3315	80.2633
LK	North Western Province	32	Kurunegala	Wadakada	60318	7.399	80.2641
LK	North Western Province	32	Kurunegala	Pothuhera	60330	7.4214	80.3303
LK	North Western Province	32	Kurunegala	Maspotha	60344	7.8667	80.2167
LK	North Western Province	32	Kurunegala	Bamunukotuwa	60347	7.8667	80.2167
LK	North Western Province	32	Kurunegala	Panadaragama	60348	7.8667	80.2167
LK	North Western Province	32	Kurunegala	Katupota	60350	7.537	80.1899
LK	North Western Province	32	Kurunegala	Moragane	60354	7.5501	80.1406
LK	North Western Province	32	Kurunegala	Kosdeniya	60356	7.5724	80.1397
LK	North Western Province	32	Kurunegala	Wariyapola	60400	7.6177	80.245
LK	North Western Province	32	Kurunegala	Wellagala	60402	7.6176	80.2815
LK	North Western Province	32	Kurunegala	Malagane	60404	7.6608	80.2839
LK	North Western Province	32	Kurunegala	Minuwangete	60406	7.7167	80.25
LK	North Western Province	32	Kurunegala	Mirihanagama	60408	7.6532	80.2651
LK	North Western Province	32	Kurunegala	Kobeigane	60410	7.6569	80.1307
LK	North Western Province	32	Kurunegala	Hengamuwa	60414	7.7	80.1
LK	North Western Province	32	Kurunegala	Alahengama	60416	7.6784	80.1154
LK	North Western Province	32	Kurunegala	Kanattewewa	60422	7.6167	80.2
LK	North Western Province	32	Kurunegala	Bandara Koswatta	60424	7.6095	80.1721
LK	North Western Province	32	Kurunegala	Tuttiripitigama	60426	7.6023	80.1442
LK	North Western Province	32	Kurunegala	Hettipola	60430	7.6033	80.0752
LK	North Western Province	32	Kurunegala	Mandapola	60434	7.6338	80.1061
LK	North Western Province	32	Kurunegala	Sunandapura	60436	7.6377	80.0637
LK	North Western Province	32	Kurunegala	Boraluwewa	60437	7.6833	80.05
LK	North Western Province	32	Kurunegala	Kuratihena	60438	7.6304	80.0235
LK	North Western Province	32	Kurunegala	Pihimbiya Ratmale	60439	7.6377	80.0637
LK	North Western Province	32	Kurunegala	Halmillawewa	60441	7.5963	80.0034
LK	North Western Province	32	Kurunegala	Bingiriya	60450	7.6004	79.9345
LK	North Western Province	32	Kurunegala	Tisogama	60453	7.6049	79.9443
LK	North Western Province	32	Kurunegala	Weerapokuna	60454	7.6476	79.9904
LK	North Western Province	32	Kurunegala	Wellarawa	60456	7.5666	79.908
LK	North Western Province	32	Kurunegala	Hiruwalpola	60458	7.6049	79.9443
LK	North Western Province	32	Kurunegala	Padeniya	60461	7.6556	80.2223
LK	North Western Province	32	Kurunegala	Awulegama	60462	7.6556	80.2223
LK	North Western Province	32	Kurunegala	Welawa Juncton	60464	7.6556	80.2223
LK	North Western Province	32	Kurunegala	Wannigama	60465	7.6556	80.2223
LK	North Western Province	32	Kurunegala	Nikaweratiya	60470	7.7503	80.1159
LK	North Western Province	32	Kurunegala	Divullegoda	60472	7.75	80.2
LK	North Western Province	32	Kurunegala	Hulogedara	60474	7.7833	80.1833
LK	North Western Province	32	Kurunegala	Thimbiriyawa	60476	7.7667	80.1333
LK	North Western Province	32	Kurunegala	Hulugalla	60477	7.7825	80.1378
LK	North Western Province	32	Kurunegala	Sirisetagama	60478	7.7777	80.1506
LK	North Western Province	32	Kurunegala	Mahagirilla	60479	7.8333	80.1333
LK	North Western Province	32	Kurunegala	Nabadewa	60482	7.6833	80.0667
LK	North Western Province	32	Kurunegala	Kotawehera	60483	7.7911	80.1023
LK	North Western Province	32	Kurunegala	Meewellawa	60484	7.85	80.15
LK	North Western Province	32	Kurunegala	Digannewa	60485	7.8811	80.1092
LK	North Western Province	32	Kurunegala	Hilogama	60486	7.75	80.0833
LK	North Western Province	32	Kurunegala	Wannirasnayakapura	60490	7.6851	80.1541
LK	North Western Province	32	Kurunegala	Kadigawa	60492	7.715	79.9896
LK	North Western Province	32	Kurunegala	Monnekulama	60495	7.8333	80.0667
LK	North Western Province	32	Kurunegala	Torayaya	60499	7.5069	80.4061
LK	North Western Province	32	Kurunegala	lbbagamuwa	60500	7.5979	80.457
LK	North Western Province	32	Kurunegala	Kirindigalla	60502	7.5617	80.4807
LK	North Western Province	32	Kurunegala	Kumbukwewa	60506	7.6342	80.4333
LK	North Western Province	32	Kurunegala	Kumbukgeta	60508	7.5979	80.457
LK	North Western Province	32	Kurunegala	Maeliya	60512	7.7411	80.4169
LK	North Western Province	32	Kurunegala	Makulpotha	60514	7.7422	80.4467
LK	North Western Province	32	Kurunegala	Mahamukalanyaya	60516	7.7417	80.4318
LK	North Western Province	32	Kurunegala	Periyakadneluwa	60518	7.7417	80.4318
LK	North Western Province	32	Kurunegala	Gokaralla	60522	7.6539	80.4367
LK	North Western Province	32	Kurunegala	Dodangaslanda	60530	7.5729	80.5377
LK	North Western Province	32	Kurunegala	Maduragoda	60532	7.5729	80.5377
LK	North Western Province	32	Kurunegala	Melsiripura	60540	7.6442	80.5095
LK	North Western Province	32	Kurunegala	Diddeniya	60544	7.6729	80.4793
LK	North Western Province	32	Kurunegala	Hiriyala Lenawa	60546	7.6668	80.4796
LK	North Western Province	32	Kurunegala	Kimbulwanaoya	60548	7.6668	80.4796
LK	North Western Province	32	Kurunegala	Nelliya	60549	7.6833	80.45
LK	North Western Province	32	Kurunegala	Madahapola	60552	7.7061	80.4964
LK	North Western Province	32	Kurunegala	Pansiyagama	60554	7.7061	80.4964
LK	North Western Province	32	Kurunegala	Panliyadda	60558	7.7061	80.4964
LK	North Western Province	32	Kurunegala	Wellawa	60570	7.5556	80.3728
LK	North Western Province	32	Kurunegala	Thalwita	60572	7.583	80.3667
LK	North Western Province	32	Kurunegala	Makulwewa	60578	7.6103	80.3607
LK	North Western Province	32	Kurunegala	Nikadalupotha	60580	7.6097	80.3925
LK	North Western Province	32	Kurunegala	Hunupola	60582	7.6097	80.3925
LK	North Western Province	32	Kurunegala	Thambagalla	60584	7.6097	80.3925
LK	North Western Province	32	Kurunegala	Nagollagama	60590	7.7667	80.3
LK	North Western Province	32	Kurunegala	Maho	60600	7.8228	80.2778
LK	North Western Province	32	Kurunegala	Karambe	60602	7.7833	80.3333
LK	North Western Province	32	Kurunegala	Balalla	60604	7.8	80.25
LK	North Western Province	32	Kurunegala	Ridibendiella	60606	7.802	80.287
LK	North Western Province	32	Kurunegala	Medivawa	60612	7.7498	80.3762
LK	North Western Province	32	Kurunegala	Polpitigama	60620	7.8142	80.4042
LK	North Western Province	32	Kurunegala	Ulpotha Pallekele	60622	7.8071	80.4188
LK	North Western Province	32	Kurunegala	Thalakolawewa	60624	7.8	80.4333
LK	North Western Province	32	Kurunegala	Konwewa	60630	7.6833	80.4167
LK	North Western Province	32	Kurunegala	Moragollagama	60640	7.75	80.3
LK	North Western Province	32	Kurunegala	Siyambalangamuwa	60646	7.6734	80.4748
LK	North Western Province	32	Kurunegala	Ambanpola	60650	7.6214	80.4958
LK	North Western Province	32	Kurunegala	Galgamuwa	60700	7.9965	80.2675
LK	North Western Province	32	Kurunegala	Palukadawala	60704	7.947	80.2811
LK	North Western Province	32	Kurunegala	Ataragalla	60706	7.9718	80.2743
LK	North Western Province	32	Kurunegala	Gallewa	60712	7.9645	80.3232
LK	North Western Province	32	Kurunegala	Makulewa	60714	8.0987	80.3427
LK	North Western Province	32	Kurunegala	Ehetuwewa	60716	7.9334	80.34
LK	North Western Province	32	Kurunegala	Embogama	60718	7.915	80.3626
LK	North Western Province	32	Kurunegala	Wannikudawewa	60721	8.0107	80.2979
LK	North Western Province	32	Kurunegala	Wannilhalagama	60722	8.0107	80.2979
LK	North Western Province	32	Kurunegala	Mahananneriya	60724	8.0107	80.2979
LK	North Western Province	32	Kurunegala	Mahagalkadawala	60731	8.0617	80.2936
LK	North Western Province	32	Kurunegala	Usgala Siyabmalangamuwa	60732	8.0862	80.2271
LK	North Western Province	32	Kurunegala	Tambutta	60734	8.0806	80.2311
LK	North Western Province	32	Kurunegala	Pahalagiribawa	60735	8.0862	80.2271
LK	North Western Province	32	Kurunegala	Saliya Asokapura	60736	8.0862	80.2271
LK	North Western Province	32	Kurunegala	Solepura	60737	8.0862	80.2271
LK	North Western Province	32	Kurunegala	Solewewa	60738	8.0862	80.2271
LK	North Western Province	32	Kurunegala	Warawewa	60739	8.1162	80.1565
LK	North Western Province	32	Kurunegala	Meegalawa	60750	7.9935	80.381
LK	North Western Province	32	Kurunegala	Girathalana	60752	7.9935	80.381
LK	North Western Province	32	Kurunegala	Kudakatnoruwa	60754	7.9935	80.381
LK	North Western Province	32	Puttalam	Chilaw	61000	7.5758	79.7953
LK	North Western Province	32	Puttalam	Udappuwa	61004	7.7477	79.7878
LK	North Western Province	32	Puttalam	Wijeyakatupotha	61006	7.6618	79.7915
LK	North Western Province	32	Puttalam	Wilpotha	61008	7.6618	79.7915
LK	North Western Province	32	Puttalam	Adippala	61012	7.5789	79.8428
LK	North Western Province	32	Puttalam	Mugunuwatawana	61014	7.5861	79.855
LK	North Western Province	32	Puttalam	Ilippadeniya	61018	7.5716	79.8307
LK	North Western Province	32	Puttalam	Karawitagara	61022	7.5303	79.7929
LK	North Western Province	32	Puttalam	Ambakandawila	61024	7.5303	79.7929
LK	North Western Province	32	Puttalam	Kumarakattuwa	61032	7.6577	79.8982
LK	North Western Province	32	Puttalam	Pallama	61040	7.6841	79.9183
LK	North Western Province	32	Puttalam	Serukele	61042	7.7313	79.9163
LK	North Western Province	32	Puttalam	Waikkal	61110	7.2833	79.85
LK	North Western Province	32	Puttalam	Nainamadama	61120	7.374	79.8842
LK	North Western Province	32	Puttalam	Dankotuwa	61130	7.2964	79.8715
LK	North Western Province	32	Puttalam	Bujjampola	61136	7.3299	79.9272
LK	North Western Province	32	Puttalam	Lihiriyagama	61138	7.3461	79.9286
LK	North Western Province	32	Puttalam	Yogiyana	61144	7.2915	79.9212
LK	North Western Province	32	Puttalam	Lunuwila	61150	7.3462	79.8634
LK	North Western Province	32	Puttalam	Ihala Kottaramulla	61154	7.382	79.8749
LK	North Western Province	32	Puttalam	Koswatta	61158	7.3692	79.893
LK	North Western Province	32	Puttalam	Pothuwatawana	61162	7.4921	79.9109
LK	North Western Province	32	Puttalam	Wennappuwa	61170	7.3454	79.8386
LK	North Western Province	32	Puttalam	Katuneriya	61180	7.3685	79.8314
LK	North Western Province	32	Puttalam	Nattandiya	61190	7.4123	79.8624
LK	North Western Province	32	Puttalam	Dunkannawa	61192	7.4265	79.8985
LK	North Western Province	32	Puttalam	Muttibendiwila	61195	7.4541	79.8806
LK	North Western Province	32	Puttalam	Watugahamulla	61198	7.4662	79.9101
LK	North Western Province	32	Puttalam	Marawila	61210	7.4106	79.828
LK	North Western Province	32	Puttalam	Mahawewa	61220	7.5139	79.9207
LK	North Western Province	32	Puttalam	Toduwawa	61224	7.4925	79.8061
LK	North Western Province	32	Puttalam	Kudawewa	61226	7.8857	80.0312
LK	North Western Province	32	Puttalam	Madampe	61230	7.4979	79.8381
LK	North Western Province	32	Puttalam	Galmuruwa	61233	7.5	79.8833
LK	North Western Province	32	Puttalam	Panirendawa	61234	7.5575	79.8846
LK	North Western Province	32	Puttalam	Kakkapalliya	61236	7.5306	79.8189
LK	North Western Province	32	Puttalam	Bangadeniya	61238	7.627	79.8195
LK	North Western Province	32	Puttalam	Rajakadaluwa	61242	7.6519	79.8339
LK	North Western Province	32	Puttalam	Nalladarankattuwa	61244	7.6946	79.8363
LK	North Western Province	32	Puttalam	Battuluoya	61246	7.6733	79.8351
LK	North Western Province	32	Puttalam	Mundel	61250	7.8087	79.8246
LK	North Western Province	32	Puttalam	Kottantivu	61252	7.8513	79.7899
LK	North Western Province	32	Puttalam	Baranankattuwa	61262	7.7931	79.8601
LK	North Western Province	32	Puttalam	Angunawila	61264	7.7753	79.8581
